Ship Mode,Segment,Postal Code,Region,Sub-Category,Sales,Quantity,Discount,Profit per sale
2,1,93727,4,17,764.688,6,0.2,0.2
0,2,10550,3,15,1085.42,7,0,0.3
0,1,90049,4,12,287.968,4,0.2,0.4
0,2,19711,3,15,465.18,3,0,0.3
0,2,19711,3,14,158.99,1,0,0.3
0,2,19711,3,6,291.1,5,0,0.3
0,2,19711,3,3,174.95,5,0,0.3
0,2,20735,3,14,499.99,1,0,0.3
0,2,21215,3,15,497.61,9,0,0.3
0,2,22153,2,14,3499.93,7,0,0.3
0,2,23464,2,10,177.68,2,0,0.3
0,2,29203,2,14,629.95,5,0,0.3
0,2,31907,2,2,41.91,3,0,0.3
0,1,55901,1,17,607.52,2,0,0.2
0,2,48234,1,6,872.94,3,0,0.3
0,2,48237,1,10,306.9,3,0,0.3
0,1,53142,1,5,512.94,3,0,0.2
0,2,54703,1,15,32.56,2,0,0.3
0,2,66212,1,15,360.38,2,0,0.3
0,2,88220,4,3,4.17,3,0,0.3
0,2,90032,4,15,310.12,2,0,0.3
0,2,90032,4,3,23.32,2,0,0.3
0,2,90045,4,15,1085.42,7,0,0.3
0,2,90049,4,15,80.3,5,0,0.3
0,2,90049,4,2,168.1,5,0,0.3
0,2,92399,4,3,50.8,5,0,0.3
0,2,92503,4,2,134.48,4,0,0.3
0,2,92804,4,15,481.32,4,0,0.3
0,2,93030,4,3,99.2,5,0,0.3
0,2,94109,4,15,42.76,1,0,0.3
0,2,94122,4,3,99.2,5,0,0.3
0,2,94513,4,15,540.57,3,0,0.3
0,2,94513,4,2,2518.29,9,0,0.3
0,2,95123,4,2,25.86,3,0,0.3
0,2,95123,4,2,17.48,4,0,0.3
0,1,48234,1,17,447.84,4,0,0.3
1,3,6450,3,3,11.12,4,0,0.3
1,3,10024,3,15,63.84,8,0,0.3
1,3,47201,1,3,40.88,7,0,0.3
1,3,48234,1,15,53.72,4,0,0.3
1,3,94122,4,15,46.53,3,0,0.3
1,3,98115,4,3,2.78,1,0,0.4
3,3,30080,2,14,484.83,3,0,0.3
3,3,48066,1,15,171.04,4,0,0.3
3,3,74403,1,14,1439.92,8,0,0.3
3,3,90032,4,15,481.32,4,0,0.3
2,3,12180,3,15,31.02,2,0,0.3
2,3,30076,2,6,723.92,4,0,0.3
2,3,48227,1,14,517.9,2,0,0.3
2,3,48234,1,10,75.33,9,0,0.3
2,3,48310,1,3,79.36,4,0,0.3
2,3,55407,1,3,13.9,5,0,0.3
2,3,71203,2,14,503.96,4,0,0.3
2,3,89031,4,3,113.22,3,0,0.3
2,3,90004,4,2,7.78,2,0,0.3
2,3,90008,4,10,511.5,5,0,0.3
0,3,3301,3,15,67.4,5,0,0.3
0,3,5408,3,14,1294.75,5,0,0.3
0,3,7090,3,15,46.26,3,0,0.3
0,3,10011,3,3,66.03,3,0,0.3
0,3,10024,3,15,216.4,4,0,0.3
0,3,30328,2,3,14.28,4,0,0.3
0,3,31907,2,15,481.32,4,0,0.3
0,3,39212,2,3,8.34,3,0,0.3
0,3,40475,2,15,1443.96,12,0,0.3
1,3,22801,2,17,455.1,2,0,0.3
0,3,47374,1,15,67.4,5,0,0.3
0,3,47374,1,3,10.16,1,0,0.3
0,3,49201,1,3,13.9,5,0,0.3
0,3,54880,1,3,5.56,2,0,0.2
0,2,19711,3,5,441.96,2,0,0.3
0,3,74403,1,2,13.11,3,0,0.3
0,3,87505,4,3,8.4,5,0,0.3
0,1,98059,4,12,1039.992,1,0.2,0.2
0,3,91104,4,3,5.56,2,0,0.2
0,3,91104,4,2,8.62,1,0,0.3
0,3,92025,4,3,23.36,4,0,0.3
0,3,94109,4,3,2.78,1,0,0.4
0,3,98103,4,15,269.36,7,0,0.3
0,3,98105,4,3,5.56,2,0,0.2
0,3,98115,4,15,310.12,2,0,0.3
1,1,23464,2,10,273.96,2,0,0.3
2,1,40214,2,6,1207.84,8,0,0.3
2,1,84062,4,3,16.4,5,0,0.3
0,1,94122,4,10,16.74,2,0,0.3
0,2,48237,1,10,273.96,2,0,0.3
0,2,54302,1,10,16.74,2,0,0.3
0,3,49201,1,10,33.48,4,0,0.3
1,1,43055,3,1,132.52,5,0.2,0.3
0,1,33012,2,10,15.384,1,0.2,0.3
0,1,45011,3,3,6.048,3,0.2,0.4
0,1,77036,1,1,171.96,5,0.2,0.3
0,3,32216,2,10,30.768,2,0.2,0.3
1,1,43055,3,10,262.864,7,0.2,0.3
3,1,33614,2,3,4.032,2,0.2,0.3
3,1,60076,1,3,95.232,6,0.2,0.3
3,1,79109,1,1,79.512,3,0.2,0.3
2,1,37918,2,3,31.744,2,0.2,0.3
0,1,27604,2,10,46.152,3,0.2,0.3
0,1,27834,2,1,68.112,3,0.2,0.3
0,1,28540,2,1,22.704,1,0.2,0.3
0,1,33614,2,10,54.528,3,0.2,0.3
0,1,45014,3,1,158.928,7,0.2,0.3
0,1,60610,1,1,68.112,3,0.2,0.3
0,1,77041,1,3,3.912,1,0.2,0.3
0,1,77095,1,3,31.744,2,0.2,0.3
0,1,97756,4,10,11.84,4,0.2,0.3
1,2,78207,1,1,113.52,5,0.2,0.3
1,2,80906,4,10,300.416,8,0.2,0.3
1,2,81001,4,3,3.408,1,0.2,0.3
1,2,97477,4,9,8.72,5,0.2,0.3
3,2,85364,4,1,185.528,7,0.2,0.3
0,2,19140,3,10,2.96,1,0.2,0.4
0,2,33068,2,10,23.68,8,0.2,0.3
0,2,33178,2,3,13.632,4,0.2,0.3
0,2,33710,2,10,173.208,7,0.2,0.3
0,2,60623,1,9,6.976,4,0.2,0.3
0,2,77036,1,1,79.512,3,0.2,0.3
2,3,44107,3,3,3.912,1,0.2,0.3
2,3,75023,1,1,13.616,2,0.2,0.3
0,3,19013,3,10,43.872,2,0.2,0.3
0,3,33180,2,1,158.928,7,0.2,0.3
0,3,37042,2,1,45.408,2,0.2,0.3
1,1,28110,2,10,18.176,1,0.2,0.3
1,1,43017,3,10,72.704,4,0.2,0.3
0,1,37075,2,10,72.704,4,0.2,0.3
0,1,47374,1,17,581.96,2,0,0.2
1,1,90045,4,3,123.92,4,0,0.3
3,1,23666,2,6,149.9,5,0,0.3
3,1,48205,1,6,142.36,2,0,0.3
3,1,94122,4,15,31.44,3,0,0.3
3,1,94122,4,2,83.79,7,0,0.3
3,1,98103,4,15,31.44,3,0,0.3
3,1,98105,4,3,8.34,3,0,0.3
2,1,10009,3,14,979.95,5,0,0.3
2,1,10011,3,10,29.78,2,0,0.3
0,1,50315,1,17,1184.72,4,0,0.1
2,1,46614,1,15,141.4,5,0,0.3
2,1,90049,4,3,5.88,2,0,0.4
2,1,91730,4,2,152.94,3,0,0.3
2,1,98105,4,15,31.44,3,0,0.3
0,1,7060,3,14,73.98,2,0,0.3
0,1,10009,3,14,136.99,1,0,0.3
0,1,10024,3,3,11.05,5,0,0.3
0,1,10701,3,10,14.89,1,0,0.3
0,1,14701,3,14,4548.81,7,0,0.3
0,1,21215,3,3,8.22,3,0,0.3
0,1,23223,2,15,177.55,5,0,0.3
0,1,23602,2,15,16.91,1,0,0.3
0,1,30318,2,3,2.74,1,0,0.4
0,1,40214,2,6,287.94,3,0,0.3
0,1,40214,2,6,191.96,2,0,0.3
0,1,42420,2,2,152.94,3,0,0.3
0,1,47362,1,2,60.69,7,0,0.3
0,1,47374,1,6,29.98,1,0,0.3
0,1,90045,4,15,62.18,1,0,0.3
0,1,92627,4,15,124.36,2,0,0.3
0,1,92646,4,3,95.92,8,0,0.3
0,1,94601,4,15,70.26,3,0,0.3
0,1,94601,4,10,104.23,7,0,0.3
0,1,95037,4,3,21.92,8,0,0.3
0,1,95123,4,3,11.76,4,0,0.3
1,2,90049,4,15,141.4,5,0,0.3
1,2,94122,4,15,559.62,9,0,0.3
3,2,21044,3,3,219.9,5,0,0.3
2,2,7501,3,15,62.18,1,0,0.3
2,2,10009,3,15,33.82,2,0,0.3
2,2,35244,2,3,15.47,7,0,0.3
0,2,6708,3,14,566.97,3,0,0.3
0,2,10011,3,15,70.26,3,0,0.3
0,2,10011,3,2,254.9,5,0,0.3
0,2,20735,3,6,239.84,8,0,0.3
0,2,21215,3,14,134.99,1,0,0.3
0,2,23464,2,3,10.96,4,0,0.3
0,2,40475,2,14,36.99,1,0,0.3
0,2,48227,1,14,73.98,2,0,0.3
0,2,90008,4,2,87.84,8,0,0.3
0,2,90036,4,15,48.84,4,0,0.3
0,2,90805,4,3,2.94,1,0,0.4
0,2,94122,4,15,31.44,3,0,0.3
0,2,94122,4,3,11.76,4,0,0.3
0,2,94122,4,3,11.76,4,0,0.3
0,2,94122,4,2,43.92,4,0,0.3
1,3,55369,1,15,84.55,5,0,0.3
3,3,92503,4,3,7.8,3,0,0.3
0,3,7501,3,2,111.04,4,0,0.3
0,3,10035,3,14,5.94,3,0,0.4
0,3,42420,2,14,755.96,4,0,0.3
0,3,42420,2,3,5.48,2,0,0.2
0,3,65807,1,15,838.38,2,0,0.3
0,3,68104,1,14,269.98,2,0,0.3
0,3,90004,4,2,43.92,4,0,0.3
0,3,92553,4,2,10.98,1,0,0.3
1,1,7011,3,2,81.92,4,0,0.3
1,1,14609,3,14,263.96,4,0,0.3
1,1,46350,1,14,69.9,2,0,0.3
1,1,47201,1,2,61.44,3,0,0.3
1,1,53711,1,3,46.64,4,0,0.3
1,1,90008,4,3,6.63,3,0,0.4
1,1,90036,4,2,61.44,3,0,0.3
1,1,94109,4,2,43.68,3,0,0.3
1,1,94110,4,15,56.56,2,0,0.3
1,1,94601,4,2,203.52,3,0,0.3
1,1,95051,4,2,58.24,4,0,0.3
1,1,98105,4,15,169.68,6,0,0.3
0,2,98115,4,17,653.55,3,0,0.2
3,1,48205,1,6,498.26,7,0,0.3
3,1,70065,2,2,17.34,2,0,0.3
2,3,53209,1,17,653.55,3,0,0.2
3,1,92374,4,15,51.45,3,0,0.3
3,1,92374,4,15,46.84,2,0,0.3
3,1,99207,4,3,23.84,8,0,0.3
2,1,10024,3,15,36.63,3,0,0.3
2,1,10024,3,14,135.99,1,0,0.3
2,1,13021,3,3,263.88,6,0,0.3
2,1,23223,2,14,206.1,5,0,0.3
2,1,30328,2,3,35.97,3,0,0.3
3,1,92804,4,17,892.136,7,0.2,0.2
2,1,41042,2,14,191.98,2,0,0.3
2,1,46060,1,14,263.96,4,0,0.3
2,1,58103,1,3,131.94,3,0,0.3
2,1,74133,1,14,104.85,3,0,0.3
2,1,90036,4,3,14.7,5,0,0.3
2,1,92105,4,15,84.84,3,0,0.3
2,1,94109,4,15,186.54,3,0,0.3
2,1,94109,4,15,93.68,4,0,0.3
2,1,94110,4,15,92.52,6,0,0.3
2,1,95928,4,3,2.21,1,0,0.5
0,1,8701,3,14,1322.93,7,0,0.3
0,1,10009,3,3,3.64,2,0,0.3
0,1,10011,3,15,17.15,1,0,0.3
0,1,10011,3,3,5.46,3,0,0.2
0,1,10024,3,15,248.57,7,0,0.3
0,1,10024,3,15,68.6,4,0,0.3
0,1,10024,3,14,14.85,3,0,0.3
0,1,10024,3,10,89.34,6,0,0.3
0,1,10024,3,2,35.91,3,0,0.3
0,1,10035,3,15,21.36,2,0,0.3
0,1,10035,3,14,1299.66,2,0,0.3
0,1,10035,3,14,104.85,3,0,0.3
0,1,10035,3,2,208.16,1,0,0.3
0,1,19711,3,14,479.95,5,0,0.3
0,1,22153,2,15,30.84,2,0,0.3
0,1,23223,2,15,15.42,1,0,0.3
0,1,23320,2,14,29.56,4,0,0.3
0,1,23320,2,2,203.92,4,0,0.3
0,1,30318,2,6,67.88,2,0,0.3
0,1,31907,2,14,287.97,3,0,0.3
0,1,35810,2,15,73.36,7,0,0.3
0,1,36116,2,3,14.67,3,0,0.3
0,1,39212,2,3,185.88,6,0,0.3
0,1,42071,2,2,72.8,5,0,0.3
0,1,42420,2,15,36.63,3,0,0.3
0,1,48183,1,14,191.98,2,0,0.3
0,1,48601,1,14,131.98,2,0,0.3
0,1,54401,1,15,36.63,3,0,0.3
0,1,55122,1,15,52.4,5,0,0.3
0,1,68104,1,15,373.08,6,0,0.3
0,3,74133,1,17,429.9,5,0,0.3
0,1,72401,2,3,6.63,3,0,0.4
0,1,72701,2,3,19.89,9,0,0.3
0,1,84321,4,15,21.36,2,0,0.3
0,1,89031,4,10,134.01,9,0,0.3
0,1,90032,4,3,7.28,4,0,0.3
0,1,90049,4,3,6.63,3,0,0.4
0,1,92037,4,15,186.54,3,0,0.3
0,1,92374,4,3,181.35,9,0,0.3
0,1,92691,4,2,8.67,1,0,0.3
0,1,94110,4,3,60.45,3,0,0.3
0,1,94122,4,15,10.48,1,0,0.3
0,1,94122,4,10,201.04,8,0,0.3
0,1,94122,4,3,6.57,3,0,0.4
0,2,23602,2,17,591.32,4,0,0.2
0,1,98105,4,3,6.63,3,0,0.4
0,1,98270,4,3,8.82,3,0,0.3
1,2,8701,3,3,8.94,3,0,0.3
1,2,10035,3,14,199.98,2,0,0.3
1,2,19805,3,14,716,2,0,0.3
1,2,35601,2,2,208.16,1,0,0.3
1,2,92804,4,10,44.67,3,0,0.3
1,2,94122,4,15,155.82,7,0,0.3
3,2,53209,1,15,92.52,6,0,0.3
2,2,1852,3,6,785.88,6,0,0.3
2,2,10009,3,14,197.97,3,0,0.3
2,2,19711,3,3,9.84,3,0,0.4
2,2,46350,1,3,20.58,7,0,0.3
2,2,50315,1,14,404.94,3,0,0.3
2,2,90049,4,2,61.44,3,0,0.3
2,2,94513,4,15,10.68,1,0,0.3
1,3,10035,3,5,899.136,4,0.2,0.2
2,1,98115,4,17,515.88,6,0,0.3
0,2,1841,3,15,46.26,3,0,0.3
0,2,2895,3,15,51.45,3,0,0.3
0,2,4401,3,2,101.96,2,0,0.3
0,2,7960,3,10,74.45,5,0,0.3
0,1,92704,4,12,371.976,3,0.2,0.4
0,2,10009,3,14,135.99,1,0,0.3
0,2,10009,3,14,4.95,1,0,0.3
0,2,10011,3,15,36.63,3,0,0.3
0,2,10011,3,3,92.94,3,0,0.3
0,2,10024,3,2,61.44,3,0,0.3
0,2,10035,3,3,60.45,3,0,0.3
0,2,10035,3,3,29.34,6,0,0.3
0,2,10035,3,2,1040.8,5,0,0.3
0,2,11572,3,15,296.37,3,0,0.3
0,2,13601,3,2,35.91,3,0,0.3
0,2,19711,3,15,2934.33,7,0,0.3
0,2,23320,2,15,61.68,4,0,0.3
0,2,30605,2,14,206.1,5,0,0.3
0,2,31907,2,14,287.97,3,0,0.3
0,2,40475,2,3,5.46,3,0,0.2
0,2,47201,1,14,587.97,3,0,0.3
0,2,48205,1,15,296.37,3,0,0.3
0,2,49201,1,3,13.9,5,0,0.3
0,2,50315,1,3,40.3,2,0,0.3
0,2,53132,1,14,384.45,11,0,0.3
0,2,57103,1,2,416.32,2,0,0.3
0,2,89115,4,2,31.08,4,0,0.3
2,1,89031,4,17,1669.6,4,0,0.1
0,2,90008,4,3,13.9,5,0,0.3
0,2,94122,4,3,8.82,3,0,0.3
0,2,94122,4,2,7.77,1,0,0.3
0,2,98103,4,15,197.58,2,0,0.3
0,2,98115,4,15,92.52,6,0,0.3
1,3,10009,3,14,41.22,1,0,0.3
1,3,10011,3,3,35.97,3,0,0.3
1,3,10024,3,14,2399.6,8,0,0.3
1,3,40475,2,6,33.94,1,0,0.3
1,3,48205,1,14,14.78,2,0,0.3
1,3,90045,4,10,44.67,3,0,0.3
1,3,90045,4,3,12.84,3,0,0.3
0,2,7060,3,12,319.92,8,0,0.4
3,3,30080,2,14,104.85,3,0,0.3
2,3,2920,3,15,592.74,6,0,0.3
2,3,90036,4,2,81.92,4,0,0.3
0,3,10011,3,2,523.25,5,0,0.3
0,3,14609,3,15,142.04,4,0,0.3
0,3,47201,1,2,209.3,2,0,0.3
0,3,48234,1,14,131.98,2,0,0.3
0,1,84604,4,17,912.75,5,0,0.2
0,3,49201,1,14,1199.8,4,0,0.3
1,1,22980,2,5,523.26,9,0,0.3
0,3,54880,1,3,14.7,5,0,0.3
0,3,59405,4,15,51.45,3,0,0.3
0,3,90008,4,2,67.84,1,0,0.3
0,3,91104,4,15,56.56,2,0,0.3
0,3,92553,4,15,51.45,3,0,0.3
0,3,94110,4,3,8.82,3,0,0.3
0,3,94110,4,2,87.36,6,0,0.3
0,3,98105,4,3,6.63,3,0,0.4
0,1,39401,2,5,504.9,5,0,0.3
1,1,19143,3,1,71.976,3,0.2,0.3
1,1,97123,4,10,11.032,1,0.2,0.3
2,1,43229,3,10,8.32,5,0.2,0.3
0,1,19140,3,2,23.696,2,0.2,0.3
0,1,75220,1,3,23.832,3,0.2,0.3
0,1,85234,4,10,40.256,4,0.2,0.3
0,2,28205,2,10,44.128,4,0.2,0.3
0,2,32216,2,10,30.192,3,0.2,0.3
0,2,33614,2,2,23.696,2,0.2,0.3
0,2,97477,4,3,23.832,3,0.2,0.3
3,3,44060,3,1,239.976,3,0.2,0.3
1,1,19140,3,3,13.248,4,0.2,0.4
1,1,33012,2,10,21,3,0.2,0.3
3,1,43229,3,1,159.984,2,0.2,0.3
2,1,28540,2,1,79.992,1,0.2,0.3
0,1,27604,2,1,47.984,2,0.2,0.3
0,1,33614,2,10,7.904,2,0.2,0.3
0,1,38301,2,2,59.24,5,0.2,0.3
0,1,43615,3,10,35.168,7,0.2,0.3
0,1,78207,1,3,9.936,3,0.2,0.4
0,1,85204,4,10,120.576,8,0.2,0.3
0,1,85635,4,10,14.368,2,0.2,0.3
0,1,86442,4,10,14.368,2,0.2,0.3
1,2,32137,2,10,19.52,2,0.2,0.3
1,2,33801,2,10,20.016,3,0.2,0.3
1,2,33801,2,10,4.992,3,0.2,0.3
1,2,77506,1,1,159.984,2,0.2,0.3
1,2,78207,1,3,31.776,4,0.2,0.3
3,2,19140,3,10,14.368,2,0.2,0.3
3,2,43055,3,3,13.248,4,0.2,0.4
0,2,19140,3,1,47.984,2,0.2,0.3
0,2,37064,2,10,35.168,7,0.2,0.3
0,2,38109,2,10,19.52,2,0.2,0.3
0,2,38301,2,10,692.472,11,0.2,0.3
0,2,44105,3,10,15.072,3,0.2,0.3
0,2,75007,1,1,95.968,4,0.2,0.3
1,3,45373,3,10,30.144,2,0.2,0.3
2,3,43130,3,10,28,4,0.2,0.3
0,3,85345,4,10,75.36,5,0.2,0.3
1,1,2149,3,15,79.45,7,0,0.3
1,1,10035,3,3,68.97,3,0,0.3
1,1,14609,3,14,359.97,3,0,0.3
1,1,19805,3,15,226.56,6,0,0.3
1,1,23223,2,10,39.92,4,0,0.3
1,1,67212,1,14,224.75,5,0,0.3
1,1,90049,4,3,8.64,3,0,0.3
1,1,92630,4,2,542.94,3,0,0.3
1,1,93727,4,3,16.02,9,0,0.3
1,1,98026,4,3,25.98,1,0,0.3
3,1,10009,3,14,287.97,3,0,0.3
3,1,63301,1,10,135.3,5,0,0.3
3,1,94110,4,2,406.6,5,0,0.3
2,1,10009,3,10,135.3,5,0,0.3
2,1,22980,2,15,36.84,3,0,0.3
2,1,46614,1,15,34.76,1,0,0.3
2,1,84062,4,2,1089.75,3,0,0.3
2,1,90049,4,3,5.46,3,0,0.4
0,1,1841,3,6,872.32,4,0,0.3
0,1,5408,3,2,542.94,3,0,0.3
0,1,6040,3,15,77.55,5,0,0.3
0,1,7501,3,14,281.97,3,0,0.3
0,1,10009,3,14,783.96,4,0,0.3
0,1,10009,3,2,406.6,5,0,0.3
0,1,10024,3,14,239.97,3,0,0.3
0,1,10035,3,14,13.98,2,0,0.3
0,1,19901,3,14,21.8,2,0,0.3
0,1,22153,2,3,181.86,7,0,0.3
0,1,22204,2,6,641.96,2,0,0.3
0,1,29203,2,14,629.95,5,0,0.3
0,1,30076,2,14,239.97,3,0,0.3
0,1,30318,2,2,542.94,3,0,0.3
0,1,30605,2,14,1049.93,7,0,0.3
0,1,35601,2,14,44.95,1,0,0.3
0,1,42420,2,2,163.44,3,0,0.3
0,1,47362,1,14,23.92,2,0,0.3
0,1,47374,1,14,440.91,9,0,0.3
0,1,47374,1,2,207.24,11,0,0.3
0,1,48183,1,14,125.7,6,0,0.3
0,1,48227,1,14,299.98,2,0,0.3
0,1,48227,1,14,41.9,2,0,0.3
0,1,48227,1,3,181.86,7,0,0.3
0,1,49201,1,14,10.9,1,0,0.3
0,1,49505,1,14,97.98,2,0,0.3
0,1,53711,1,2,1089.75,3,0,0.3
0,1,55407,1,14,377.97,3,0,0.3
0,1,55433,1,14,281.97,3,0,0.3
0,1,90004,4,10,79.76,4,0,0.3
0,1,90032,4,15,93.06,6,0,0.3
0,1,90036,4,3,18.69,7,0,0.3
0,1,90045,4,15,139.04,4,0,0.3
0,1,90045,4,15,104.79,7,0,0.3
0,1,90045,4,10,19.96,2,0,0.4
0,1,90045,4,3,37.17,9,0,0.3
0,1,91104,4,2,56.52,3,0,0.3
0,1,92037,4,10,39.92,4,0,0.3
0,1,92037,4,10,39.88,2,0,0.3
0,1,8701,3,5,2154.9,5,0,0.1
0,1,93101,4,2,356.79,7,0,0.3
0,1,94110,4,10,204.85,5,0,0.3
0,1,94122,4,3,14.9,5,0,0.3
0,1,94122,4,2,152.91,3,0,0.3
0,1,98105,4,10,139.58,7,0,0.3
1,2,10009,3,3,10.5,5,0,0.3
1,2,10011,3,14,43.6,4,0,0.3
1,2,98115,4,15,1247.64,3,0,0.3
3,2,1841,3,14,391.98,2,0,0.3
3,2,6040,3,15,104.79,7,0,0.3
3,2,48234,1,15,418.32,7,0,0.3
2,2,10011,3,15,1247.64,3,0,0.3
2,2,10024,3,2,355.32,9,0,0.3
2,2,14215,3,14,43.6,4,0,0.3
2,2,19805,3,15,77.55,5,0,0.3
2,2,40475,2,14,587.97,3,0,0.3
2,2,42420,2,15,59.92,4,0,0.3
2,2,46203,1,6,1925.88,6,0,0.3
2,2,46350,1,2,37.68,2,0,0.3
2,2,53209,1,14,297.55,5,0,0.3
2,2,90004,4,15,69.52,2,0,0.3
2,2,91360,4,3,14.7,7,0,0.3
0,2,1841,3,14,209.5,10,0,0.3
2,1,98103,4,12,385.8,5,0.2,0.4
0,2,10009,3,10,39.88,2,0,0.3
0,2,10009,3,3,23.1,2,0,0.3
0,2,10011,3,15,28.14,3,0,0.3
0,2,10011,3,3,140.75,5,0,0.3
0,2,10011,3,3,114.95,5,0,0.3
0,2,10024,3,2,56.52,3,0,0.3
0,2,14609,3,14,35.88,3,0,0.3
0,2,21044,3,2,37.68,2,0,0.3
0,2,23464,2,14,617.97,3,0,0.3
0,2,30076,2,10,56.28,6,0,0.3
0,2,31907,2,14,95.68,8,0,0.3
0,2,31907,2,10,39.92,4,0,0.3
0,2,35601,2,3,24.78,6,0,0.3
0,2,40475,2,15,69.52,2,0,0.3
0,2,42104,2,6,140.81,1,0,0.3
0,2,46203,1,3,125.93,7,0,0.3
0,2,48234,1,6,26.64,1,0,0.3
2,1,93727,4,17,3610.848,12,0.2,0.1
0,2,74133,1,3,12.39,3,0,0.3
0,2,48227,1,17,622.45,5,0,0.3
0,2,90004,4,3,53.97,3,0,0.3
0,2,90008,4,2,381.36,7,0,0.3
0,2,90049,4,10,148.02,3,0,0.3
0,2,94109,4,15,226.56,6,0,0.3
0,2,94110,4,15,14.98,1,0,0.3
0,2,94110,4,10,39.88,2,0,0.3
0,2,98103,4,3,4.2,2,0,0.3
1,3,2908,3,6,872.32,4,0,0.3
1,3,10035,3,14,71.76,6,0,0.3
0,3,2908,3,15,2079.4,5,0,0.3
0,3,2908,3,14,629.95,5,0,0.3
0,3,6708,3,15,38.62,2,0,0.3
0,3,22153,2,3,46.2,4,0,0.3
0,3,24153,2,14,21.8,2,0,0.3
0,3,30328,2,14,89.9,2,0,0.3
0,3,47374,1,15,18.76,2,0,0.3
0,3,48183,1,14,299.98,2,0,0.3
0,3,52001,1,6,1408.1,10,0,0.3
0,3,74133,1,6,161.96,2,0,0.3
0,3,90004,4,3,107.94,6,0,0.3
0,3,90032,4,3,18.69,7,0,0.3
0,3,95823,4,10,9.98,1,0,0.4
0,3,98115,4,15,46.53,3,0,0.3
1,1,1852,3,2,286.86,7,0,0.3
1,1,2149,3,3,50.94,3,0,0.3
1,1,7017,3,3,34.65,3,0,0.3
1,1,10009,3,14,119.96,4,0,0.3
1,1,10009,3,3,57.75,5,0,0.3
1,1,10009,3,2,904.9,5,0,0.3
1,1,10009,3,2,160.32,2,0,0.3
2,3,60174,1,12,600.53,2,0.3,0.3
1,1,10024,3,15,80.58,6,0,0.3
1,1,10024,3,14,979.95,5,0,0.3
1,1,23320,2,2,197.72,4,0,0.3
1,1,73120,1,14,221.98,2,0,0.3
1,1,98026,4,3,11.52,4,0,0.3
0,1,90045,4,12,447.968,4,0.2,0.4
3,1,10024,3,15,44.94,3,0,0.3
3,1,13501,3,14,279.96,4,0,0.3
2,1,6824,3,14,832.93,7,0,0.3
2,1,7960,3,2,2625.12,8,0,0.3
2,1,31907,2,3,40.05,3,0,0.3
2,1,36116,2,14,979.95,5,0,0.3
2,1,40324,2,14,699.98,2,0,0.3
2,1,41042,2,2,180.66,3,0,0.3
2,1,47401,1,14,134.85,3,0,0.3
2,1,48127,1,3,26.7,2,0,0.3
2,1,90008,4,3,4.13,1,0,0.3
2,1,94110,4,15,34.05,3,0,0.3
2,1,94110,4,2,81.08,4,0,0.3
2,1,94122,4,15,53.72,4,0,0.3
2,1,94122,4,3,11.52,4,0,0.3
2,1,98105,4,2,119.96,2,0,0.3
0,1,7960,3,15,34.05,3,0,0.3
0,1,10024,3,3,5.96,2,0,0.4
0,1,84057,4,5,1406.86,7,0,0.2
0,1,10035,3,15,45.4,4,0,0.3
0,1,10035,3,14,209.97,3,0,0.3
0,1,13440,3,3,2.88,1,0,0.4
0,1,21215,3,14,89.97,3,0,0.3
0,1,22304,2,15,24.56,2,0,0.3
0,1,29203,2,15,85.96,7,0,0.3
0,1,30076,2,3,1.78,1,0,0.0
0,1,39401,2,2,320.64,4,0,0.3
0,1,40214,2,14,469.95,5,0,0.3
0,1,40214,2,14,83.72,7,0,0.3
0,1,48205,1,14,118.99,1,0,0.3
0,1,48234,1,14,209.97,3,0,0.3
0,1,53209,1,3,57.75,5,0,0.3
0,1,53209,1,2,272.4,5,0,0.3
0,1,54401,1,2,245.88,6,0,0.3
0,1,55016,1,15,24.56,2,0,0.3
0,1,59405,4,15,87.08,7,0,0.3
0,1,67212,1,2,81.96,2,0,0.3
0,1,68104,1,14,149.95,5,0,0.3
0,1,68104,1,14,35.98,2,0,0.3
0,1,71203,2,3,56.3,2,0,0.3
0,1,73120,1,14,479.96,4,0,0.3
0,1,84057,4,3,45.98,2,0,0.3
0,1,90049,4,2,60.81,3,0,0.3
0,1,92024,4,10,327.76,8,0,0.3
0,1,92037,4,10,53.2,5,0,0.3
1,3,90049,4,5,1497.666,2,0.15,0.1
0,1,92105,4,3,120.15,9,0,0.3
0,1,92683,4,2,1473.1,5,0,0.3
0,1,94109,4,15,37.32,3,0,0.3
0,1,94122,4,3,45.98,2,0,0.3
0,1,94122,4,2,108.96,2,0,0.3
0,1,94122,4,2,52.98,2,0,0.3
0,3,63376,1,17,697.16,4,0,0.3
0,1,98103,4,15,57.93,3,0,0.3
0,1,99301,4,2,400.8,5,0,0.3
1,2,10009,3,3,5.76,2,0,0.4
1,2,19711,3,14,83.97,3,0,0.3
1,2,23434,2,2,179.94,3,0,0.3
1,2,30328,2,14,55.98,2,0,0.3
2,1,98115,4,17,871.4,4,0,0.2
1,2,68025,1,14,79.96,4,0,0.3
0,3,49201,1,12,350.973,3,0.1,0.5
3,2,20735,3,15,89.82,6,0,0.3
3,2,53209,1,15,37.76,1,0,0.3
3,2,90032,4,2,79.47,3,0,0.3
2,2,3820,3,2,33.28,4,0,0.3
2,2,6450,3,2,79.47,3,0,0.3
2,2,72209,2,15,62.04,4,0,0.3
